gene,p_val,logFC,p_val_adj
KCMF1,0.7895133836574315,-2.6409204,1.0
TMEM67,0.358626290213353,-2.6348033,1.0
NOP56,0.9161425146659531,-2.6184576,1.0
PQBP1,0.8973400513432909,-2.6058357,1.0
CALM3,0.8413187527516234,-2.5994527,1.0
UBE2Z,0.9609675339014304,-2.5947337,1.0
SETD1B,0.9279186045029189,-2.589347,1.0
PPP2R5A,0.8879597229732715,-2.585938,1.0
NDUFB10,0.7724376840996374,-2.5840175,1.0
DDIT4,0.5256044603921278,-2.5838926,1.0
ZNF444,0.8575885166783824,-2.581903,1.0
POLR2I,0.167832096414953,-2.5788634,1.0
ZNF606,0.6574610612245853,-2.5754561,1.0
SREBF1,0.8879597229732715,-2.5537667,1.0
ZNF106,0.7386223973376923,-2.5529149,1.0
MTSS2,0.6574610612245853,-2.5498638,1.0
PCBD1,0.43447995829351405,-2.5485067,1.0
CDK4,0.852933518964081,-2.5472553,1.0
ALOX15,0.42581198341225823,-2.539763,1.0
DBI,0.7656376305934849,-2.539339,1.0
IL2RG,0.6790491668169761,-2.532759,1.0
CFAP53,0.42237325006336823,-2.5175793,1.0
PCNX1,0.8552603881919674,-2.5171013,1.0
TMSB4X,0.2053362164757614,-2.5129814,1.0
LMBR1L,0.745347491480399,-2.5077274,1.0
IFT27,0.5111967912761068,-2.5048223,1.0
CPLANE1,0.484864738966298,-2.478168,1.0
BSCL2,0.3962797429240982,-2.4759462,1.0
LMO7,0.8879597229732715,-2.4755495,1.0
COX6A1,0.6214165367995627,-2.4729354,1.0
PTMS,0.7218979167246886,-2.4724634,1.0
ALDH3B1,0.21395409739995608,-2.4718595,1.0
ATP5MG,0.737503473947991,-2.4525237,1.0
HNRNPA3,0.6965123321750267,-2.448187,1.0
CYB5R3,0.9562408157453288,-2.4388433,1.0
AKAP11,0.9704249214396863,-2.4346542,1.0
MUC4,0.250417442000638,-2.4339952,1.0
TNS3,0.8158909028802555,-2.4329724,1.0
RTCA,0.8809346867711253,-2.4295468,1.0
CEP350,0.9515156358859534,-2.419449,1.0
DPCD,0.4172457768474117,-2.4096448,1.0
