gene,p_val,logFC,p_val_adj
MT-CO2,0.7896474054061571,-3.0619228,1.0
RUNX1T1,0.8246497865821723,-3.0573292,1.0
OGFR,0.8527000860048441,-3.054146,1.0
COA4,0.9992928556702959,-3.053507,1.0
AKAP6,0.3488657025199948,-3.008208,1.0
LAMA2,0.9089767098852297,-3.0046675,1.0
KANSL1,0.9657140539131067,-2.9999173,1.0
MAFK,0.2974973626377837,-2.984704,1.0
HES4,0.1469504721525966,-2.9791675,1.0
TPST1,0.9293780236438697,-2.9703555,1.0
MLST8,0.9773744116135957,-2.951614,1.0
MTHFD1L,0.21484943957445624,-2.9163866,1.0
GUCY1A1,0.6506307850663532,-2.9120398,1.0
UFL1,0.9901002321076005,-2.9060755,1.0
SEC11A,0.8520050838021412,-2.8761818,1.0
UFC1,0.9153023676109068,-2.8757925,1.0
PAPSS1,0.9209296936946568,-2.8653648,1.0
ITGA1,0.31338879772912165,-2.862494,1.0
GYS1,0.8474903938158278,-2.8514805,1.0
JAK2,0.5031255136608195,-2.8389943,1.0
PPP1CB,0.6001177907153833,-2.8388548,1.0
USP53,0.581757515325028,-2.8266246,1.0
MRGPRF,0.3764255242760016,-2.8198068,1.0
EMILIN1,0.30183357997489957,-2.812176,1.0
TRAF5,0.3271966919237361,-2.8055296,1.0
PAN3,0.9688935295167302,-2.8013756,1.0
PDE8A,0.975607318356992,-2.7655044,1.0
SRSF5,0.6007342904947579,-2.762183,1.0
HOXB4,0.41283361605471214,-2.7618535,1.0
TMEM14C,0.9103819272873355,-2.7405217,1.0
SLC12A6,0.9202260555249726,-2.719661,1.0
PPP1CC,0.9653608115657393,-2.7104912,1.0
CEP120,0.9971714282356633,-2.7090664,1.0
CCND2,0.8506154246381035,-2.7055855,1.0
OSTF1,0.5790262767122094,-2.7025018,1.0
MTMR2,0.8767440842812041,-2.7019165,1.0
TNS1,0.034158547774485966,-2.7018363,1.0
TBC1D1,0.5349998229242339,-2.6996903,1.0
ZNF24,0.934662335784188,-2.6935964,1.0
ANKRD49,0.9794950693380683,-2.6923506,1.0
SEC31A,0.9002007249399976,-2.688778,1.0
GASK1B,0.7951119235789342,-2.6646965,1.0
BFAR,0.9244488021623328,-2.6633651,1.0
RHBDF1,0.7443117242818109,-2.651222,1.0
FAM207A,0.7116982123193014,-2.644688,1.0
MNAT1,0.9068694190390896,-2.6364172,1.0
PRCP,0.8823366322942958,-2.6334066,1.0
PDE3A,0.403291915347054,-2.6272383,1.0
HP1BP3,0.934662335784188,-2.620078,1.0
ID4,0.11848321370713388,-2.6140218,1.0
DYNC1I2,0.7784097325166188,-2.6031265,1.0
MMP23B,0.7999016465719274,-2.5912209,1.0
DGCR2,0.993635767685907,-2.5837488,1.0
PBX1,0.45793311731198005,-2.569664,1.0
METTL26,0.9096792832655595,-2.5614505,1.0
SLC22A3,0.81293982153378,-2.5398178,1.0
ENTPD1,0.2673559727369045,-2.5268798,1.0
ANKDD1A,0.8488790034401326,-2.5234094,1.0
KMT5A,0.8122522734112362,-2.518944,1.0
MROH1,0.7841932132305242,-2.5167108,1.0
PYGB,0.31701855635004894,-2.516494,1.0
APAF1,0.9195224798070435,-2.5092492,1.0
EIF4E3,0.9023058900855884,-2.5050266,1.0
SLC38A7,0.9223371552003443,-2.4858828,1.0
RBFA,0.8360528100879142,-2.4663208,1.0
ZHX2,0.889335542391357,-2.4457417,1.0
GMPR2,0.9462976344003554,-2.4439476,1.0
NPNT,0.543786036929049,-2.443715,1.0
ZBTB40,0.7937448399297312,-2.440232,1.0
FLCN,0.7262799582405266,-2.4328797,1.0
NQO2,0.8805883173431364,-2.4313471,1.0
FAAP100,0.9265609816210674,-2.4274018,1.0
KIF2A,0.9153023676109068,-2.4260952,1.0
ATP5F1E,0.9244488021623328,-2.4222672,1.0
AKNA,0.5153530354632367,-2.413997,1.0
DENND4B,0.8673207396505656,-2.413138,1.0
GNG12,0.6128127663905152,-2.4112637,1.0
PID1,0.8879350522036106,-2.404975,1.0
HDDC2,0.7543910112750037,-2.4036088,1.0
SNX5,0.8830361193064686,-2.3911018,1.0
VMP1,0.8177566676921283,-2.385556,1.0
