gene,p_val,logFC,p_val_adj
ZFAND5,0.9506201047432337,-2.9772549,1.0
RNF214,0.8295723908707126,-2.9713452,1.0
LY96,0.815583475366369,-2.9577625,1.0
MAP3K20,0.7854806161217683,-2.9477875,1.0
DERL3,0.02429800026557016,-2.9429631,1.0
CD55,0.48599624559084365,-2.9426587,1.0
RPTOR,0.8824782562499683,-2.94238,1.0
RALA,0.8706673073242008,-2.9415953,1.0
KIF2A,0.9089467278723429,-2.9409547,1.0
SEC24B,0.840099909719866,-2.9367483,1.0
CBFA2T3,0.8284045166427746,-2.9230933,1.0
WASL,0.8698809053337802,-2.906189,1.0
ST6GAL1,0.20819709907483863,-2.9005384,1.0
MON2,0.8990569977129051,-2.900018,1.0
CYTH4,0.5091041552188005,-2.8893318,1.0
TXNDC5,5.09349131750503e-05,-2.887235,0.08966808492727743
SYNE2,0.5129570569172158,-2.8819933,1.0
RGS5,0.787016988980836,-2.8556697,1.0
STT3A,0.6122170489796291,-2.8549979,1.0
COX4I1,0.9418735015518922,-2.8491547,1.0
CTTN,0.6020919882344773,-2.84807,1.0
BROX,0.8994522965100303,-2.846151,1.0
ARID3A,0.6621167804149681,-2.8208876,1.0
STARD3NL,0.829183057482292,-2.7969527,1.0
ITGA5,0.5503028771510659,-2.793232,1.0
FXR2,0.918057796685614,-2.7892706,1.0
CASP10,0.5600123573436508,-2.7747228,1.0
ARL2,0.9034066404651571,-2.770973,1.0
LTB,0.851439140051151,-2.7689419,1.0
NES,0.5456453942261955,-2.7670877,1.0
DDX21,0.9176614306323333,-2.7664583,1.0
SAT1,0.04108929262106014,-2.7613094,1.0
C11orf80,0.44242303844389397,-2.754911,1.0
TEAD2,0.7507647601641675,-2.7341564,1.0
PGM3,0.4726549543701941,-2.7215495,1.0
PTS,0.8722404942311246,-2.7179468,1.0
GNL3L,0.8891829184972961,-2.710297,1.0
SDC1,0.3947628544592755,-2.7003899,1.0
CASKIN2,0.7507647601641675,-2.691696,1.0
LAMB2,0.5331030524507401,-2.6872063,1.0
ZNHIT6,0.9049890547680967,-2.6545265,1.0
SSBP2,0.8233481422271467,-2.6541243,1.0
CDK12,0.9133027761679539,-2.653212,1.0
ZYX,0.3028675649778325,-2.6481397,1.0
MAF1,0.9705192269085873,-2.6480825,1.0
TSTD2,0.910926418449627,-2.6469355,1.0
CDC73,0.7326494629447653,-2.6447828,1.0
MYO1B,0.5616947618876701,-2.6385965,1.0
CAVIN1,0.5516371730763363,-2.633244,1.0
MYO10,0.7920158998401494,-2.627372,1.0
TMEM176A,0.829961766114787,-2.6269896,1.0
HERPUD1,0.007041601834729147,-2.6224174,1.0
DCUN1D4,0.9398865763302231,-2.6134374,1.0
CRELD2,0.15376919936028766,-2.613274,1.0
AHR,0.3475207733319319,-2.6090877,1.0
TXNDC15,0.32616895172732197,-2.6081293,1.0
CD79A,0.21439963196212508,-2.577178,1.0
FZD4,0.7371647956290412,-2.5690856,1.0
SPTAN1,0.42540785963166605,-2.5671113,1.0
NCOR1,0.8035842114890983,-2.5628216,1.0
EGR1,0.7751322275264153,-2.5578573,1.0
PIK3AP1,0.8549645812196367,-2.5210352,1.0
SLIT2,0.7747497072945749,-2.516303,1.0
MT-ND6,0.28653110576099494,-2.5136445,1.0
CLINT1,0.7701637534037219,-2.5113513,1.0
COL6A1,0.45107455072364844,-2.506207,1.0
BCL10,0.9168687600151327,-2.4873135,1.0
TM4SF1,0.563042442508243,-2.486822,1.0
CHERP,0.8820841216277037,-2.4851844,1.0
STK24,0.8159712856946788,-2.481514,1.0
TXNDC11,0.0869865683854764,-2.477487,1.0
TUBB6,0.8424433180112607,-2.463515,1.0
FCRL5,0.33111455896475717,-2.4582694,1.0
STX6,0.9018246097506976,-2.4570174,1.0
SPCS3,0.4099151156786377,-2.4550524,1.0
CDC42BPG,0.7386719338451435,-2.447826,1.0
ARFGEF1,0.8718471498774084,-2.4393933,1.0
NANS,0.8463520911407445,-2.4340315,1.0
AQR,0.8577085978630239,-2.4281583,1.0
TACC1,0.3591766288768733,-2.405686,1.0
GDAP2,0.953802219098363,-2.4039488,1.0
ZNF641,0.792785728217934,-2.4020784,1.0
POGLUT1,0.888393713618462,-2.3796391,1.0
SRP68,0.8581007414444091,-2.3764722,1.0
USB1,0.8809018933187639,-2.3579924,1.0
TTC9C,0.9061761134815928,-2.3470445,1.0
PDS5B,0.8986617239582592,-2.3465302,1.0
EOGT,0.8416620257841957,-2.3454368,1.0
TBCEL,0.7443326071335146,-2.3453758,1.0
ADARB1,0.7701637534037219,-2.3325756,1.0
PTPRE,0.5820718943129652,-2.3273304,1.0
NET1,0.874994783930664,-2.3237965,1.0
NIBAN2,0.5610215069052529,-2.319762,1.0
STAT5B,0.8175229768703202,-2.313032,1.0
NCK2,0.8773568108912112,-2.31192,1.0
ISG20,0.19054117701106177,-2.3019633,1.0
PTPRS,0.8958955170105046,-2.2961233,1.0
YARS,0.8264589034959922,-2.2866924,1.0
NREP,0.7694002036699522,-2.2745595,1.0
EIF2AK4,0.6821548578133477,-2.2737327,1.0
KRTCAP2,0.688027240200161,-2.2721357,1.0
DHRS12,0.8891829184972961,-2.2672079,1.0
FBXL5,0.6924439289713598,-2.266814,1.0
CAPN15,0.8935254881211742,-2.2594047,1.0
HMCN1,0.7781943468020975,-2.2555847,1.0
EHD2,0.5820718943129652,-2.2515376,1.0
SNRNP40,0.8927356886487983,-2.2311008,1.0
LAX1,0.5380365123181492,-2.2181115,1.0
BIRC3,0.7447104808093349,-2.215937,1.0
APP,0.281369056292765,-2.205502,1.0
PCNX4,0.9545978647623677,-2.1994743,1.0
SPAG16,0.8671295165756581,-2.1920514,1.0
C3AR1,0.7530391002830794,-2.190097,1.0
IRAK1,0.7553155856796538,-2.1829207,1.0
LDB2,0.531791337467667,-2.174265,1.0
PPP1R12A,0.6726532927751412,-2.1683521,1.0
KRIT1,0.8710605563284187,-2.1674054,1.0
MYBBP1A,0.9498246971838358,-2.1551,1.0
IST1,0.9470411696062461,-2.1532035,1.0
SLK,0.6931810664797318,-2.151063,1.0
PTPN12,0.6020919882344773,-2.144193,1.0
SVIL,0.7458444702331724,-2.1439607,1.0
SHB,0.7694002036699522,-2.1327686,1.0
IRF8,0.7594946527798127,-2.1111648,1.0
CCL5,0.8624166111175453,-2.1095884,1.0
CCDC125,0.8927356886487983,-2.1006339,1.0
IGHG2,0.3193261902150536,-2.0878158,1.0
GPNMB,0.8573164893933493,-2.0874653,1.0
CNOT8,0.7713094956358308,-2.0862958,1.0
IGFBP2,0.8322988913586077,-2.0836992,1.0
MNDA,0.8059031344169395,-2.0809598,1.0
APPBP2,0.9244023567634019,-2.0799155,1.0
CTHRC1,0.6167801826905391,-2.076397,1.0
CXorf38,0.8935254881211742,-2.0687644,1.0
NFIB,0.571161115805356,-2.065327,1.0
MAP3K13,0.9414760871687102,-2.0575998,1.0
DENND1A,0.9522110666787421,-2.0527978,1.0
TNFRSF13C,0.5291728229869934,-2.0470068,1.0
MIS12,0.84049037995347,-2.0247293,1.0
MKRN1,0.9244023567634019,-2.0233505,1.0
VPS26A,0.8730272776191847,-2.023113,1.0
ZNF397,0.9303547601525375,-2.0165582,1.0
LBH,0.6090667307363287,-2.0138202,1.0
PICALM,0.6174835248767119,-2.0088823,1.0
RTKN2,0.7644426104837394,-2.0036757,1.0
PDGFRA,0.7724557369334153,-1.9959693,1.0
SYS1,0.8690946320037182,-1.9915407,1.0
ARHGAP31,0.7766628533516561,-1.9804896,1.0
DPF2,0.9006383421860366,-1.9786607,1.0
ABHD2,0.7591144451914237,-1.9750398,1.0
GSTK1,0.6639287277050612,-1.9674857,1.0
LAMP1,0.39977556187851493,-1.9638767,1.0
LRMDA,0.7386719338451435,-1.9488045,1.0
SLC35E2A,0.874601220440579,-1.9431642,1.0
BIN1,0.9176614306323333,-1.9395449,1.0
ETV3,0.8872101139509163,-1.935966,1.0
LDLR,0.6143212563069677,-1.9345922,1.0
FBXL12,0.8628091686475793,-1.9340813,1.0
LSM4,0.8939204275037809,-1.9340688,1.0
MSN,0.5813871265654851,-1.929632,1.0
GRAMD1A,0.7161733309096991,-1.9264523,1.0
ALDH3B1,0.7371647956290412,-1.9249369,1.0
ZNF330,0.8655580146465705,-1.9241915,1.0
ARHGAP29,0.5200599649604188,-1.9220471,1.0
PIK3CD,0.8284045166427746,-1.9211001,1.0
FLOT1,0.5640542255382581,-1.9066108,1.0
PER1,0.7522807476370852,-1.9060104,1.0
TYROBP,0.6610305600051245,-1.9039587,1.0
SPATS2L,0.8440063671125495,-1.901938,1.0
CDC34,0.9422709304073296,-1.9019264,1.0
DUSP6,0.7371647956290412,-1.8990426,1.0
ESAM,0.5449816391902136,-1.8916926,1.0
MECOM,0.7443326071335146,-1.8781888,1.0
GIMAP2,0.7993373537538212,-1.8689392,1.0
PPP6R2,0.9474387776242567,-1.8659236,1.0
PPIB,0.6894982968529557,-1.865724,1.0
PLCG2,0.485371236577152,-1.8655906,1.0
WAS,0.951415561505075,-1.8639358,1.0
DGCR2,0.976891419664736,-1.8629997,1.0
IL33,0.7443326071335146,-1.8586582,1.0
EGFL8,0.8816900162009997,-1.8543854,1.0
DDX60L,0.7195330079132269,-1.8394523,1.0
FAM30A,0.688027240200161,-1.8335032,1.0
SPOCK2,0.7970233762411584,-1.8293731,1.0
MECP2,0.929957808306348,-1.8235193,1.0
C19orf25,0.9450533293345085,-1.8234423,1.0
ECE1,0.8573164893933493,-1.8207371,1.0
WDR77,0.8424433180112607,-1.8203872,1.0
PPP1R14A,0.8295723908707126,-1.8194579,1.0
C20orf194,0.782410381537509,-1.8166659,1.0
PHF8,0.8978712519643727,-1.8165394,1.0
BTN2A2,0.8237368366864236,-1.7942027,1.0
KDM5B,0.8832666126965598,-1.7896217,1.0
DCAF6,0.8483079027782522,-1.7823299,1.0
ESRP2,0.7636807543040794,-1.7759137,1.0
MAPK15,0.7187859419508174,-1.7752311,1.0
FBXO28,0.8919459955449618,-1.7700816,1.0
NDUFB6,0.9593726612522628,-1.7684174,1.0
EHD4,0.8307406417993525,-1.7657964,1.0
UBE3B,0.9212294500702485,-1.7533269,1.0
LSM6,0.8541808970097047,-1.7518374,1.0
FGL2,0.8483079027782522,-1.7476257,1.0
FSTL3,0.790476852009084,-1.7403905,1.0
AMOTL1,0.7831776245201645,-1.7381372,1.0
SYVN1,0.387041281417292,-1.7332683,1.0
CLDN4,0.7594946527798127,-1.7309173,1.0
ITM2C,0.1574035850632639,-1.7256773,1.0
RILP,0.8175229768703202,-1.723328,1.0
UBE2D3,0.8667365916064803,-1.7220093,1.0
MYNN,0.9960152214056138,-1.7184958,1.0
ZSCAN30,0.8943153931883429,-1.7155325,1.0
ARFIP1,0.8939204275037809,-1.7117921,1.0
CTSA,0.8494818390233524,-1.7022234,1.0
USP3,0.7473573125736291,-1.696417,1.0
SEL1L3,0.13419545766786667,-1.685477,1.0
C3,0.7575941979173922,-1.684869,1.0
ETV5,0.8264589034959922,-1.6813405,1.0
ZFP36L1,0.24254756646935727,-1.681295,1.0
PDGFA,0.7394258800756446,-1.6776342,1.0
SLC1A4,0.6577761869366844,-1.6710088,1.0
TRIM26,0.9418735015518922,-1.6697116,1.0
CTSS,0.8101589151022928,-1.6624798,1.0
CTSZ,0.8229594911013465,-1.65973,1.0
COLEC12,0.8101589151022928,-1.6584195,1.0
ANKRA2,0.9561892910428569,-1.6575,1.0
SETD4,0.9303547601525375,-1.6569003,1.0
NUP153,0.9148874467227607,-1.6564114,1.0
RIT1,0.8679154649163496,-1.6471502,1.0
MBNL1,0.7405572689439085,-1.6427767,1.0
ZSWIM8,0.8280153093767807,-1.6413329,1.0
TBC1D2B,0.6711960947149398,-1.6382501,1.0
PHF20L1,0.8089976851957745,-1.6370758,1.0
RANBP10,0.9796797418140499,-1.6359723,1.0
ABHD18,0.8793260021291891,-1.6326095,1.0
SORL1,0.8241255743870495,-1.6301534,1.0
UACA,0.7694002036699522,-1.6249651,1.0
FICD,0.719906641433349,-1.6163448,1.0
NAE1,0.953006619473473,-1.6128154,1.0
MAN1B1,0.9685282834367421,-1.5986412,1.0
JTB,0.8245143552368652,-1.5974728,1.0
IRS2,0.8256809557593808,-1.5961059,1.0
THRAP3,0.8284045166427746,-1.5914749,1.0
MAP1LC3A,0.8287937660421238,-1.590131,1.0
ARHGAP26,0.7564546270978294,-1.5847905,1.0
POLR2I,0.9681301178825575,-1.5789987,1.0
BICD1,0.7985658310346058,-1.5717323,1.0
COL1A1,0.6509271660876554,-1.5680219,1.0
TINAGL1,0.874994783930664,-1.5591216,1.0
TCEA3,0.7716915207329574,-1.5573583,1.0
C1orf198,0.7977945049573109,-1.5533348,1.0
ACTR10,0.8604543349751275,-1.5514052,1.0
AUP1,0.953006619473473,-1.5467794,1.0
BCAM,0.5779689524828785,-1.5456226,1.0
SLC25A25,0.8086107018775139,-1.5451592,1.0
RTF1,0.9800780946127078,-1.5415827,1.0
DNAJB11,0.770545611884025,-1.5372727,1.0
TM9SF2,0.9283701761538854,-1.5149397,1.0
GIMAP8,0.7701637534037219,-1.5148768,1.0
SNX21,0.7636807543040794,-1.5136167,1.0
TOR1AIP1,0.878144397014796,-1.5114485,1.0
TMX4,0.9577808919838738,-1.4949307,1.0
CELSR1,0.8284045166427746,-1.4897685,1.0
BFAR,0.9402839318385672,-1.4897617,1.0
EMILIN1,0.8573164893933493,-1.4897223,1.0
CERCAM,0.7916310616328849,-1.488446,1.0
ANXA11,0.5855013715323233,-1.4846627,1.0
CTTNBP2NL,0.7912462741991171,-1.4828047,1.0
TAGAP,0.7724557369334153,-1.4746115,1.0
ABRACL,0.8675224743773733,-1.4743758,1.0
TSC22D2,0.8272370216148478,-1.473907,1.0
SPCS2,0.4245382823536328,-1.4712752,1.0
RASSF3,0.8051299693608187,-1.4707644,1.0
TIMP2,0.6097661780215093,-1.4682455,1.0
CEP128,0.6419600802921054,-1.4669495,1.0
TPRA1,0.9613625998966961,-1.4651866,1.0
STXBP3,0.9287670577107144,-1.4588294,1.0
EDEM2,0.916076172035637,-1.4586868,1.0
CDRT4,0.8958955170105046,-1.4571986,1.0
PDLIM3,0.8978712519643727,-1.4567996,1.0
WDR43,0.9363110620071338,-1.4554313,1.0
EEF2,0.7488711287479088,-1.4553682,1.0
FKBP2,0.6401728567819224,-1.4530545,1.0
MAP4,0.7154274789470012,-1.4486265,1.0
CTDSP1,0.6045290529722015,-1.4477158,1.0
TFPI,0.5827570385961003,-1.4363189,1.0
GAPVD1,0.8769630633029436,-1.4326289,1.0
SLC35A4,0.951415561505075,-1.430104,1.0
ABHD16A,0.918057796685614,-1.4280723,1.0
TRAM1,0.6646540578919575,-1.4207258,1.0
TRAC,0.8440063671125495,-1.4185933,1.0
PWWP3A,0.8624166111175453,-1.4172823,1.0
SDC4,0.5793350872906113,-1.4104037,1.0
UBE3A,0.9438607885794029,-1.4098364,1.0
GNB1,0.7330253899360321,-1.407419,1.0
STRADA,0.916076172035637,-1.4074032,1.0
DUSP5,0.7739848309136579,-1.4064639,1.0
VSIG4,0.7812599140748857,-1.4036766,1.0
ABLIM3,0.8159712856946788,-1.4001976,1.0
MOB1A,0.9657412948675459,-1.3998102,1.0
KANK3,0.5779689524828785,-1.3948785,1.0
FAM172A,0.8698809053337802,-1.3940431,1.0
CUL5,0.9251957733877684,-1.3924531,1.0
TCEA2,0.829961766114787,-1.3918632,1.0
EXOSC7,0.9980076044910298,-1.3914248,1.0
HEG1,0.7644426104837394,-1.3885168,1.0
JMJD8,0.9053847175503157,-1.3861943,1.0
NTN4,0.7659670063338705,-1.385705,1.0
COQ8B,0.8522223174819397,-1.3792259,1.0
SEC31A,0.8616315980742397,-1.3789648,1.0
TPM1,0.4489775318810958,-1.369695,1.0
S100A9,0.4592147731316635,-1.3647203,1.0
NUP210,0.790476852009084,-1.3638662,1.0
COTL1,0.6574149885561575,-1.3504515,1.0
CSF1,0.7500071266980814,-1.3453563,1.0
AQP1,0.46316330100740966,-1.3432294,1.0
COG7,0.8879991526127196,-1.3401879,1.0
TAOK2,0.7591144451914237,-1.3362188,1.0
RFX1,0.9729086005252962,-1.335471,1.0
UBP1,0.8330782637490305,-1.3346802,1.0
CAV1,0.5065440020760783,-1.3333373,1.0
CALM3,0.9776880558143524,-1.3299265,1.0
PVR,0.790476852009084,-1.3280764,1.0
LRRC32,0.7724557369334153,-1.3240026,1.0
MYO19,0.912510569732413,-1.3159754,1.0
CCND1,0.6132687542958113,-1.3154135,1.0
XBP1,0.16900662943010536,-1.3132435,1.0
APPL1,0.9633527792761908,-1.3128898,1.0
KIZ,0.8432247653703744,-1.311642,1.0
PKIG,0.9355166751082292,-1.306909,1.0
VCL,0.8043569948101876,-1.3051442,1.0
PGRMC1,0.8455700307478574,-1.2986234,1.0
PPP1R16A,0.8856323727257938,-1.2944863,1.0
UBR2,0.9721121145766382,-1.2929009,1.0
CD93,0.7694002036699522,-1.2890656,1.0
ECSIT,0.9510178270232591,-1.2825902,1.0
CRTAP,0.8785382353583212,-1.2792252,1.0
SUCLG1,0.9101344751634314,-1.2775635,1.0
CWF19L2,0.9824683122549125,-1.2695764,1.0
PRDM1,0.49195548532320044,-1.269094,1.0
CSF2RA,0.7724557369334153,-1.2649506,1.0
SPNS2,0.7636807543040794,-1.2649076,1.0
IFNGR1,0.6581374652360797,-1.2600605,1.0
VPS39,0.953006619473473,-1.2575276,1.0
WBP1L,0.8616315980742397,-1.257476,1.0
SEL1L,0.3524124758657041,-1.2564279,1.0
PITPNA,0.8541808970097047,-1.2551304,1.0
EPB41L2,0.888393713618462,-1.2507915,1.0
SORT1,0.8690946320037182,-1.24817,1.0
TRBC2,0.8322988913586077,-1.24614,1.0
SPPL2A,0.8361973867102493,-1.2461374,1.0
TMEM100,0.630203180842835,-1.240806,1.0
GRASP,0.5563196895693249,-1.2390268,1.0
IMPA2,0.8604543349751275,-1.2369341,1.0
SEC62,0.7064986205355983,-1.2368584,1.0
GLI4,0.9621586434535867,-1.230624,1.0
ADAMTS9,0.7977945049573109,-1.2296028,1.0
FAM189A2,0.7587342958251215,-1.229246,1.0
DLST,0.8773568108912112,-1.2162852,1.0
ENDOV,0.8698809053337802,-1.2154256,1.0
TPD52,0.5986181713566332,-1.2086629,1.0
UBE2J1,0.3259229381795641,-1.2085351,1.0
CXCL17,0.7847127425205052,-1.2083545,1.0
OPA1,0.9002429688436391,-1.2075273,1.0
MTMR3,0.7866328177808185,-1.2067686,1.0
ITGA8,0.7416892192300177,-1.2015555,1.0
JMJD6,0.9522110666787421,-1.1978769,1.0
CDC42EP1,0.8284045166427746,-1.194467,1.0
RCC2,0.9359138605826973,-1.1804659,1.0
PEAK1,0.8502646488122105,-1.1797252,1.0
ACSL3,0.8167470414930897,-1.1796225,1.0
CHSY1,0.8136451030918777,-1.1726322,1.0
AAGAB,0.9343252153687911,-1.1663082,1.0
