gene,p_val,logFC,p_val_adj
SURF1,0.4632685197810906,-4.3491464,1.0
SORL1,0.07711312974135785,-4.3490467,1.0
PLXNC1,0.003733341758043449,-4.3469853,0.7393883351805051
BST1,0.22066994156568742,-4.3467803,1.0
TPP1,3.8609782677619515e-05,-4.341682,0.04142063932878626
DDB2,0.7780032088272334,-4.3406677,1.0
DENND10,0.19887037763259896,-4.329763,1.0
HIVEP3,0.3163636509617207,-4.3152556,1.0
TFCP2L1,0.8100121912663828,-4.3082466,1.0
PYGL,0.2404035324278715,-4.3054028,1.0
SLC30A1,0.1369464786825435,-4.2694006,1.0
RHOT1,0.2188742880481379,-4.258107,1.0
PLCL2,0.5505113641407486,-4.240792,1.0
ZYG11B,0.7533874079971747,-4.2243924,1.0
CCT8,0.33969283363863023,-4.2155485,1.0
JOSD1,0.945475172612544,-4.2089386,1.0
RFXANK,0.6089441595684508,-4.200098,1.0
CMTM3,0.02606688359433713,-4.145875,1.0
WHAMM,0.8577902397817844,-4.134485,1.0
CCDC167,0.7193919576198317,-4.0793653,1.0
SEMA4D,0.3253897523429006,-4.069383,1.0
TMEM258,0.6747790710703139,-4.049752,1.0
EPB41L3,0.12086116762725875,-4.04846,1.0
TFEB,0.33115244923210274,-4.011079,1.0
APLP2,0.00010368395148235097,-4.008074,0.08305123090627262
OAS1,0.23271636643404447,-3.9835918,1.0
CREM,0.8791782699755072,-3.9691362,1.0
ADGRE1,0.11448616503602259,-3.9567027,1.0
DCTN6,0.6841869746797139,-3.9556062,1.0
ADGRE2,0.004890724465379315,-3.9441085,0.880552709425794
C19orf33,0.6973963329229207,-3.9400203,1.0
TRAPPC1,0.30637228797189486,-3.8938498,1.0
LILRB4,0.154894926591931,-3.8908849,1.0
CYB5R2,0.8472511847277381,-3.8785484,1.0
TMBIM4,0.06849403971396328,-3.8734722,1.0
APOL3,0.9373953413912672,-3.8728738,1.0
RAP2B,0.0329793276583092,-3.8720875,1.0
PROK2,0.5906722843752805,-3.870614,1.0
ZNF142,0.8216074485965648,-3.8601933,1.0
CD48,0.0016504723417557602,-3.851951,0.45270892252188727
MCEMP1,0.07339207091835784,-3.8443155,1.0
HIST1H1B,0.4226308094717228,-3.8385966,1.0
TMEM170B,0.3965176371811612,-3.8380404,1.0
PLIN3,0.16401570285920963,-3.8315651,1.0
CCNI,0.19257681645762137,-3.8243496,1.0
TRAPPC5,0.015625725372738524,-3.812332,1.0
CALHM6,0.2520812977154203,-3.811497,1.0
ZSCAN21,0.8754108834896139,-3.810136,1.0
ST14,0.10778907545617195,-3.809708,1.0
CCNG2,0.5851171425826438,-3.8076184,1.0
PRKCA,0.6338315229563027,-3.8034847,1.0
POLR1D,0.38579465368584653,-3.7949595,1.0
E2F3,0.6492255195839236,-3.7881324,1.0
SLA,0.015270299810722608,-3.781112,1.0
TM9SF2,0.03367242064221467,-3.7754455,1.0
EMC3,0.5303603956708197,-3.7638972,1.0
MMP24OS,0.09845095786593004,-3.7604597,1.0
OSBPL8,0.08931936680275875,-3.7461116,1.0
AKAP12,0.8486548577575849,-3.7393527,1.0
HOMER3,0.39718333682544915,-3.739324,1.0
APOL2,0.35068067745596954,-3.735432,1.0
SGTB,0.4160953834293476,-3.7260623,1.0
PPIF,0.32966857954426365,-3.7203152,1.0
EIF4G2,0.24839026902036487,-3.7160597,1.0
SLC6A6,0.20371483759518005,-3.7140028,1.0
FLII,0.4108083047114106,-3.712722,1.0
BMP2K,0.13860998451333742,-3.7101526,1.0
PTGER2,0.5117430511414269,-3.7087328,1.0
GRB2,0.00217013469249957,-3.7077034,0.5730602344660531
IGSF6,0.045625673407267024,-3.697494,1.0
NRGN,0.6665071490230816,-3.6915464,1.0
DNAH1,0.8395397581222483,-3.6911936,1.0
PDSS1,0.8290490907800379,-3.68405,1.0
ZNF267,0.7697717937201093,-3.6829329,1.0
KCNN4,0.6085261077459312,-3.6678314,1.0
XIAP,0.535067899012718,-3.665267,1.0
PALLD,0.8692949352789685,-3.6594274,1.0
ZFP36,0.0205418391108635,-3.6512165,1.0
LRP1,0.0013211563698799335,-3.6255765,0.40254618316110896
RBM15,0.9845124279491698,-3.625489,1.0
CEPT1,0.27110920747001865,-3.6202576,1.0
BSG,0.1780140543567461,-3.6059334,1.0
FMOD,0.9321705958406995,-3.603076,1.0
SLC16A3,0.00035371441454909035,-3.5956366,0.16982579345805418
SCIMP,0.046080094404893183,-3.5880463,1.0
BAG1,0.6487958394637066,-3.5684693,1.0
GLT1D1,0.4015267922072848,-3.5545874,1.0
RNF13,0.06718963709242501,-3.554271,1.0
RNF6,0.4744496456623323,-3.5540903,1.0
UBQLN1,0.6591401372704548,-3.53388,1.0
SCLT1,0.49460420162337626,-3.5313716,1.0
DDX5,0.14230820450846482,-3.5291662,1.0
CORO1A,0.00120277066117283,-3.5283613,0.388912211339231
SF3B5,0.2540654066322141,-3.5136437,1.0
HK3,0.0008224174212244251,-3.4900405,0.3178141858995071
PLCXD1,0.8141818244384097,-3.4899254,1.0
SLC2A3,0.24888020999388538,-3.482845,1.0
TRPV1,0.8379059530592254,-3.4827852,1.0
FLNA,0.12157833316732893,-3.4566998,1.0
CLEC7A,0.018546259180519328,-3.4541347,1.0
NUS1,0.15282610379425438,-3.454111,1.0
TYMP,0.0014088682821176593,-3.4530582,0.42117186909192816
SLC43A2,0.02420347106903658,-3.4481795,1.0
MIS18BP1,0.34287457817234457,-3.445722,1.0
