gene,p_val,logFC,p_val_adj
TNS3,0.21787798039199024,-3.5758357,1.0
S100A4,0.12720641584445921,-3.553712,1.0
SLC30A7,0.7532865744722125,-3.5516734,1.0
ATP6V1G1,0.6244025666540252,-3.544094,1.0
DOCK2,0.6652733625343865,-3.5420325,1.0
NCAPH2,0.9500760316124248,-3.5399978,1.0
CXCL16,0.010537556150172576,-3.5348442,1.0
AP1G1,0.9950043737432099,-3.534139,1.0
FBP1,0.16837360131954826,-3.5259323,1.0
GRAMD4,0.891431848650794,-3.51219,1.0
EIF5B,0.8333758106511333,-3.4920743,1.0
SLC19A1,0.9261699234999254,-3.4751472,1.0
FAM49B,0.5036940929444855,-3.446568,1.0
SPON2,0.7239926867078363,-3.428208,1.0
DNAJC5,0.9033220063429741,-3.4171345,1.0
USB1,0.838265324288301,-3.4079158,1.0
SLC3A2,0.22401866330439413,-3.4070566,1.0
EIF4B,0.7053026407771268,-3.406843,1.0
SERF2,0.34125333569943295,-3.3972285,1.0
GOLGA7,0.6593697062493058,-3.3965342,1.0
OSBPL11,0.5452951807911097,-3.3409307,1.0
RHBDF2,0.6324008826649523,-3.3171818,1.0
THEMIS2,0.13131608175429452,-3.2930794,1.0
NSA2,0.6548428028296265,-3.2903323,1.0
SIRPA,0.08891501186323436,-3.286677,1.0
TMED7,0.6607302233570391,-3.2677388,1.0
FAM20C,0.5502992314430337,-3.2669456,1.0
AMPD3,0.7781345633896379,-3.2651298,1.0
CMKLR1,0.36065118413107,-3.2452204,1.0
CCPG1,0.5984984627119523,-3.216483,1.0
NDUFA3,0.7618603780889455,-3.203439,1.0
CD36,0.26373287356368313,-3.1902308,1.0
GM2A,0.08197464276974131,-3.177906,1.0
TRABD,0.5320624443906475,-3.1069832,1.0
ALOX5AP,0.11854742069768072,-3.1053839,1.0
PNKD,0.7675926037001967,-3.099685,1.0
TMEM147,0.5093031835750031,-3.0823789,1.0
SEC14L1,0.7338720754605027,-3.0707295,1.0
TNFSF13,0.017765784160481263,-3.0703452,1.0
NCF2,0.04256229119835637,-3.0671065,1.0
OSTF1,0.5544864747320775,-3.056054,1.0
CCR1,0.3387183690628842,-3.0407572,1.0
XPO4,0.8934119209175466,-2.998532,1.0
FPR1,0.26346544255157056,-2.9948392,1.0
EDF1,0.933136622593952,-2.9779184,1.0
RAB3GAP2,0.9510732457555561,-2.9765925,1.0
CEBPG,0.9990008684818463,-2.9717827,1.0
GNA15,0.38963512764057096,-2.9650967,1.0
GAA,0.04105177557984166,-2.9583325,1.0
TDRD3,0.8588674109446247,-2.9329093,1.0
TIMM10B,0.6835676890141849,-2.9300184,1.0
ADRM1,0.8608347677733097,-2.9123054,1.0
RTF2,0.8583757081350571,-2.911608,1.0
RTRAF,0.6950975719977504,-2.909402,1.0
FCGR2A,0.07076818954265272,-2.8770301,1.0
FMNL2,0.33840235020764486,-2.8574786,1.0
RAP2A,0.4479429221320864,-2.8317182,1.0
PDK4,0.15038255080680835,-2.8208034,1.0
RMDN3,0.25684042863079026,-2.819104,1.0
SPTBN1,0.5902614643128119,-2.815792,1.0
ACTR2,0.5461276185053461,-2.8140771,1.0
PPM1M,0.8363087582249821,-2.79657,1.0
TRIM38,0.8642797139650804,-2.7951233,1.0
PRKD3,0.9092753964249408,-2.7624304,1.0
POLR3GL,0.8138839402469845,-2.7613654,1.0
JUNB,0.9775225089103942,-2.7530603,1.0
ATP6V1B2,0.10528506454371055,-2.7469428,1.0
GLMP,0.45547009446732245,-2.7425559,1.0
ARPC4,0.5125230038234672,-2.7099686,1.0
IST1,0.9770231457051738,-2.6870182,1.0
MICOS10,0.650328552476747,-2.66816,1.0
G6PC3,0.7580461187163989,-2.6673834,1.0
ZEB2,0.17644636007478298,-2.6460435,1.0
SLC10A7,0.8736431108234894,-2.637524,1.0
SETD3,0.8850013506574469,-2.6326494,1.0
ARL6IP1,0.4309013753450869,-2.6290083,1.0
PTDSS1,0.6630002434859483,-2.6192527,1.0
DSE,0.3380865207156768,-2.618748,1.0
CGNL1,0.7381197368534582,-2.6180947,1.0
PTAFR,0.38413808581547726,-2.6171424,1.0
CSTA,0.4642136822707895,-2.5986798,1.0
UNC93B1,0.3095430186600445,-2.5953615,1.0
CXorf38,0.7839021188221298,-2.5857506,1.0
CMTR1,0.9241804537875463,-2.5818624,1.0
KLHDC2,0.6666387139281829,-2.5693543,1.0
RAB27A,0.7113580675662077,-2.5692651,1.0
ARF1,0.43200118747648075,-2.5615275,1.0
STRN,0.9281598549705274,-2.5603275,1.0
SETD4,0.7945066487011634,-2.5451758,1.0
LPAR6,0.7258709924498208,-2.5325947,1.0
RASGRP2,0.605475062010916,-2.5245357,1.0
RRAS,0.8815418819727242,-2.522729,1.0
IGSF6,0.24571775693506548,-2.5177536,1.0
ISCU,0.7575697480124215,-2.5028255,1.0
CLEC10A,0.529599537338161,-2.49792,1.0
ZNF362,0.9092753964249408,-2.4922297,1.0
ALCAM,0.40393810808552255,-2.488581,1.0
CD81,0.12642769341277993,-2.4791558,1.0
MYO1E,0.7993396023249598,-2.4741714,1.0
RCN1,0.9202029491022399,-2.471985,1.0
GYPC,0.380726657650865,-2.4687505,1.0
PLEKHA5,0.7561411889161356,-2.4654193,1.0
PTTG1IP,0.5629074259745395,-2.462001,1.0
FIG4,0.711824630608541,-2.4610565,1.0
HCK,0.2589477311775701,-2.4609258,1.0
SIAH2,0.7183677731558846,-2.452817,1.0
AP2S1,0.4236109162193811,-2.452463,1.0
EMC4,0.7834210306881529,-2.451595,1.0
SLC31A2,0.41424204248065366,-2.4338603,1.0
TRAM1,0.8022430809873513,-2.4170556,1.0
