gene,p_val,logFC,p_val_adj
DMPK,0.6783618184181597,-4.2510295,1.0
FBXO3,0.8225326459483973,-4.249379,1.0
TCEAL3,0.729547301139046,-4.2344565,1.0
TMEM9,0.6517321408020049,-4.2332997,1.0
PLCG2,0.6737886858946429,-4.218929,1.0
SHLD2,0.9186338500364948,-4.1969957,1.0
PDE3A,0.8627584139875548,-4.187679,1.0
ZFC3H1,0.5640799181711098,-4.1432753,1.0
PLK1,0.9861388449376076,-4.1333866,1.0
GPR137,0.9176686303633481,-4.122456,1.0
ASAP2,0.3730757478745367,-4.1165533,1.0
INTS3,0.459133500420442,-4.0977883,1.0
TMEM108,0.7199063225060466,-4.08861,1.0
MT-ND2,0.008578761768749388,-4.0629654,1.0
SYNGR2,0.015062787838228318,-4.059333,1.0
GLOD4,0.9379615443792856,-4.057266,1.0
FAM98A,0.9769925144492684,-4.0409307,1.0
MAP3K21,0.883012461466109,-4.02239,1.0
PLK2,0.6922800510889805,-4.002658,1.0
DESI2,0.682309316038161,-3.9979112,1.0
JMJD8,0.7802337096254179,-3.9880016,1.0
ALDH1B1,0.8919328602555378,-3.9593284,1.0
NOL10,0.9465333274994788,-3.9533482,1.0
NR1H3,0.5680774799064352,-3.9437003,1.0
TMED10,0.7209464773876195,-3.9430761,1.0
CIRBP,0.0014197849520357598,-3.9418097,1.0
TM2D3,0.8587998328989592,-3.9384148,1.0
TMED1,0.8091767208442808,-3.9297593,1.0
ASRGL1,0.4982730409364603,-3.9292796,1.0
FHAD1,0.8528005144336018,-3.9060903,1.0
CLINT1,0.6309639560789158,-3.8965452,1.0
RTF2,0.8259136662453781,-3.8772671,1.0
TAF11,0.9940394589303283,-3.876754,1.0
MMAB,0.44949463652151367,-3.8747797,1.0
BCDIN3D,0.9656332394316541,-3.8737035,1.0
ZNF569,0.9864160409796433,-3.8407826,1.0
OXA1L,0.6402562322467578,-3.8397598,1.0
TXNIP,0.4832962376524782,-3.8378563,1.0
EFCAB13,0.7592512127207868,-3.837656,1.0
TNF,0.6456094818994687,-3.833603,1.0
PARL,0.8533455607361184,-3.8275099,1.0
DYRK2,0.20801594661420564,-3.8166144,1.0
CHCHD10,0.7957420988219625,-3.8117702,1.0
SERBP1,0.6572501344076316,-3.8012877,1.0
TRIAP1,0.9025177350031229,-3.8006096,1.0
DENND2A,0.622343451479785,-3.793444,1.0
UHRF2,0.6696072071655181,-3.78877,1.0
NOM1,0.9495764680291402,-3.7870443,1.0
SSR3,0.61401853326708,-3.7694142,1.0
SARDH,0.5966740947223356,-3.764069,1.0
ZNF830,0.8288916391311002,-3.761358,1.0
TRIM21,0.9044441772252494,-3.758968,1.0
GABRE,0.4664379972236339,-3.7529843,1.0
NLK,0.7849040698975559,-3.748258,1.0
PSPC1,0.5217009372393986,-3.7461805,1.0
ACOT11,0.882189769753243,-3.737656,1.0
TNFSF10,0.5349951604730329,-3.735409,1.0
HSPD1,0.6114575570046364,-3.734679,1.0
PSMC3IP,0.892482266641794,-3.7317264,1.0
KANK1,0.7305921665476253,-3.7222674,1.0
STX6,0.6993430216921899,-3.7131207,1.0
POLD3,0.8540269670508177,-3.710893,1.0
IL18RAP,0.7082407019807484,-3.7091618,1.0
CORO2A,0.9396200692579669,-3.705626,1.0
FERMT3,0.5196708592310755,-3.7006261,1.0
SFTPA2,0.542569110783539,-3.681031,1.0
CYB561,0.7261549643520098,-3.6762686,1.0
ASF1A,0.574217484102638,-3.6654859,1.0
MT-CYB,0.002248649557808478,-3.6641757,1.0
ZNF747,0.9001792562385608,-3.6606271,1.0
PPP2CB,0.6791251658508617,-3.658884,1.0
SNRNP70,0.07243177874738796,-3.6380186,1.0
SMG6,0.8930317246359382,-3.6215925,1.0
SRSF8,0.724591075490218,-3.6208105,1.0
SLC35D1,0.6685950496582204,-3.619592,1.0
SMIM15,0.7384444768722385,-3.6166828,1.0
CFI,0.2889337790383587,-3.6129837,1.0
UBR5,0.702562128228811,-3.6011534,1.0
SMARCA1,0.5784865799806435,-3.5959806,1.0
MINDY3,0.9034808850890917,-3.5904734,1.0
LYL1,0.7269373375364239,-3.5457993,1.0
HCLS1,0.08903799697405462,-3.5448914,1.0
POMGNT1,0.8288916391311002,-3.5360596,1.0
ZNF736,0.9905741596563901,-3.5300817,1.0
GCLM,0.9468099450762486,-3.5249197,1.0
CUX1,0.4673954902496066,-3.4973834,1.0
HEG1,0.6095095184914192,-3.4973261,1.0
EFNA1,0.08424776927943549,-3.490582,1.0
PRPSAP1,0.4648445976523934,-3.4837718,1.0
ATP5F1E,0.3220394466799793,-3.4793658,1.0
GATB,0.9430761623768004,-3.4760795,1.0
RBM6,0.8492594377627428,-3.4744174,1.0
ZNF584,0.8927569892041612,-3.4707298,1.0
KLK11,0.7017890533774465,-3.4511046,1.0
SYT15,0.7587222312731199,-3.4504561,1.0
ANKRD26,0.7866407594433646,-3.4465985,1.0
UBE2S,0.9632790640171707,-3.4437194,1.0
TUBG2,0.817804761696026,-3.4396946,1.0
ADPGK,0.7160103717661623,-3.4366663,1.0
RILPL1,0.6051365541484348,-3.4192476,1.0
ACYP2,0.8326853402247056,-3.418533,1.0
FBXO46,0.8628949788621533,-3.4161932,1.0
ST3GAL4,0.5226045017871902,-3.4151995,1.0
HDAC1,0.8324142311998628,-3.404593,1.0
STAC3,0.9226338789942059,-3.3946438,1.0
KLRG1,0.4870990324893798,-3.3932364,1.0
HIST1H1C,0.36235871691274046,-3.3896465,1.0
KDELR1,0.7587222312731199,-3.38902,1.0
FMR1,0.5440672251328358,-3.3675518,1.0
GNPTAB,0.7650773938307625,-3.3642595,1.0
NCF1,0.8530730288164063,-3.3631907,1.0
TMOD2,0.9886336655404206,-3.3621013,1.0
TTLL5,0.5344235563645703,-3.3602567,1.0
LSG1,0.7997663277617234,-3.3507514,1.0
ARFGEF1,0.8435456863457684,-3.3502047,1.0
PLA2G5,0.8530730288164063,-3.3418524,1.0
SELENOF,0.5855152348563732,-3.3394532,1.0
LYNX1,0.8530730288164063,-3.325531,1.0
POLM,0.6717600334677183,-3.3254151,1.0
GTF3C1,0.725372876754858,-3.3219094,1.0
SLC31A1,0.7204263352731451,-3.3092206,1.0
PCOLCE2,0.8431378724158543,-3.3018777,1.0
CDKN1A,0.3801082441200162,-3.298344,1.0
NSMAF,0.46516303516344715,-3.2848456,1.0
HEATR9,0.5281563231566684,-3.2817767,1.0
SLC22A3,0.6972856216928266,-3.2766702,1.0
SLC17A9,0.747903322406948,-3.259705,1.0
CREBRF,0.8269962781197134,-3.2538455,1.0
LANCL2,0.9229098163727836,-3.250601,1.0
MAGOH,0.8850697409697612,-3.2441156,1.0
MED24,0.7002438299014416,-3.2400103,1.0
CD180,0.8530730288164063,-3.2324886,1.0
CEP170,0.8142968941641868,-3.2306929,1.0
MFSD8,0.7997663277617234,-3.2282445,1.0
AREG,0.8624852965461556,-3.2250066,1.0
FBXL7,0.8630315478340194,-3.2241595,1.0
RUNX1,0.5036890336303308,-3.2083557,1.0
ZNF304,0.9728360189781388,-3.2079356,1.0
ETF1,0.8054091689636665,-3.2068443,1.0
SUPT3H,0.8024521109321745,-3.2065818,1.0
MAT2A,0.12050728843231721,-3.2012987,1.0
FKBP8,0.6058644045095585,-3.1981947,1.0
ELOB,0.7296778819011049,-3.196776,1.0
MED22,0.7465872850801141,-3.1943538,1.0
LIMS1,0.7603095133940534,-3.1941035,1.0
MICALL2,0.11436324889849803,-3.1940463,1.0
TRABD2A,0.7486932978605082,-3.188074,1.0
SRP9,0.7542304706719379,-3.1846673,1.0
SOWAHC,0.9016922919106822,-3.1845407,1.0
MT-ND3,0.049464289480806264,-3.1828809,1.0
ARSG,0.5998110049608225,-3.1821012,1.0
VSIG10,0.729286163147367,-3.1802287,1.0
PPP1R7,0.753174786633658,-3.1738954,1.0
CTF1,0.8730118790100534,-3.1671546,1.0
CPPED1,0.7099215884247152,-3.1554537,1.0
LMNTD1,0.8827382168294793,-3.1520772,1.0
ABCD2,0.6817994699703096,-3.1436336,1.0
CAMTA1,0.729547301139046,-3.1404753,1.0
MMRN1,0.8528005144336018,-3.1369083,1.0
TST,0.8528005144336018,-3.1356115,1.0
AARSD1,0.9194612766848195,-3.1209507,1.0
PRMT3,0.9284304684579582,-3.1119707,1.0
ERF,0.39114436810351527,-3.1092865,1.0
TMEM116,0.6092662077844155,-3.1068168,1.0
KLF16,0.8419146833988489,-3.093635,1.0
GPR155,0.6568733090829103,-3.0915077,1.0
IMPA1,0.9794867188638989,-3.0910885,1.0
TMEM144,0.8627584139875548,-3.0870595,1.0
RBM5,0.6849883827450205,-3.0811644,1.0
AHNAK,0.0009313815778965294,-3.0695856,1.0
SLC20A2,0.7761037111999717,-3.0678225,1.0
FNIP2,0.42147752555978646,-3.0608034,1.0
UBC,0.5040216316658597,-3.0603185,1.0
KIAA0825,0.612920392980691,-3.0592315,1.0
WBP1L,0.5049091259922108,-3.0591288,1.0
CFAP300,0.8431378724158543,-3.0567598,1.0
KYNU,0.5782490170620203,-3.0530229,1.0
GTF2H4,0.8136227286295664,-3.0514266,1.0
IFIT1,0.8824639862477285,-3.048658,1.0
EIF4A2,0.6745500436003112,-3.048147,1.0
DGKZ,0.3246781768787389,-3.0243137,1.0
ZNF823,0.8481704838340014,-3.0236034,1.0
PPM1H,0.8624852965461556,-3.0216653,1.0
PPIB,0.5624378100345186,-3.0190501,1.0
HIPK2,0.5892240791371817,-3.0183532,1.0
CLDN23,0.8431378724158543,-3.0114965,1.0
MDK,0.7687919203202745,-2.9991996,1.0
USP35,0.9368560101827604,-2.9968355,1.0
MEGF9,0.6208707930564905,-2.9843078,1.0
LTF,0.8431378724158543,-2.9840014,1.0
SPEF2,0.836482941990452,-2.9831645,1.0
ARF5,0.7035933733519044,-2.9774976,1.0
RTN2,0.8930317246359382,-2.9766998,1.0
